codebert-small,codebert-base,codegen-small,codegen-base,codet5-small,codet5-base,codet5-large,polycoder-small,polycoder-base,polycoder-large
0.6411111141082252,0.5847548195842224,0.6545139684997316,0.6520838784334565,0.6483458178120288,0.6478381666293526,0.6184828728417406,0.6562030820522919,0.6600274595591904,0.6628670153509186
0.6383495132536879,0.5766760985846728,0.6587494301736858,0.6414445130783568,0.653715537309125,0.6381960310417101,0.620417450037359,0.6583771886050922,0.6414763424298742,0.660809166853237
0.6339327861202448,0.5896875598486218,0.6494827730378419,0.6465622951659846,0.6423813210259841,0.6476207559740725,0.6212385394104017,0.6591858699258484,0.651478311533824,0.6641690516201948
0.6310131174691889,0.5959592907988897,0.6504665157919439,0.6402633204487398,0.6462407647676053,0.6463022655485033,0.6185341234924892,0.6552735570918762,0.6566303506353732,0.66827341952434
0.6386295036509345,0.5780253394006911,0.654191898620818,0.6452497390262915,0.6470235510227202,0.6443542013395303,0.6222862106078058,0.6594156886334149,0.6586150995206715,0.6717956879320903
0.6281161070005692,0.5967544851062911,0.663364146663178,0.6523671057139081,0.6490277212072497,0.6404521386357077,0.6185120047905872,0.6591702249903568,0.6556754700898505,0.674160770593995
0.6329072336247428,0.5958260391069439,0.6600155909874382,0.646237258144133,0.6466008680241795,0.6396008383527502,0.6305796448599643,0.6515163449114847,0.6539761064071405,0.6648903370944117
0.6264019076031689,0.5977314843537158,0.6520671545368963,0.6531633789823779,0.6423829394675866,0.63474713198661,0.6361298205957483,0.6477575142894905,0.6577648781987825,0.6499936611037231
0.6347792310783946,0.6055922552174511,0.6574115184488857,0.635150663426187,0.6389340404124868,0.6508959422971621,0.6189559972702284,0.6563479325757228,0.6599400637126511,0.6733132466747768
0.6202801522414068,0.6082589074979703,0.6510208320408278,0.6415381129510395,0.6453716616270193,0.647460530255417,0.6229465347816587,0.6651347217764016,0.6519080077793092,0.6707809250472719
0.6277346942628943,0.5941277543853024,0.6634990167967264,0.6478441009152287,0.6531819910608075,0.6316801851497194,0.6244721857323583,0.6525772333819765,0.6643325142220555,0.6586809161458431
0.6359633908509497,0.5987068651595379,0.6523368948039933,0.6464956693200117,0.6467298038718517,0.652425639351868,0.6268459000828103,0.653682089516005,0.6630873931491367,0.6695741070922808
0.6237182616858227,0.6139574403806575,0.6636160840726464,0.643941498730872,0.6448456681061806,0.6357020125321329,0.6000606915600968,0.6544654152516541,0.668014468867927,0.6765876237770652
0.6373795272532079,0.5839286051461048,0.6466316184146285,0.6469318393319073,0.6420436062115789,0.6468482198491073,0.6245595815788978,0.656874735317363,0.6601914616415854,0.6601982051482627
0.619481181570266,0.6000072829872115,0.6592446733040755,0.6367024791827949,0.6473035414199666,0.6400982394052767,0.626535968515916,0.6548527622752053,0.6534398627561521,0.6706126071206036
0.6311873696817334,0.5770871827517283,0.6581894493791929,0.6390195480771566,0.6491542293925179,0.6454800972143924,0.6227841511408665,0.658142514572718,0.6619377601307701,0.6718385766345585
0.6323326868558266,0.5900438867414566,0.658321082629536,0.6508317441135929,0.6538692892613702,0.6404035853876303,0.6343106922344475,0.6588513919946484,0.6558518802245319,0.6629336411968916
0.6351768282320953,0.6004688085842143,0.657802641836176,0.6422289177750744,0.6439096693793546,0.6457595481311045,0.6204746349739836,0.6630582612002902,0.6529570276780488,0.6733510103121705
0.6281123306368298,0.598398012553712,0.6518103618026203,0.6413797754142536,0.6404521386357077,0.6422313454374783,0.6299441367906843,0.6558367747695746,0.6576877324823927,0.6704896055588074
0.6204824574417294,0.5934291270935217,0.6585929808187696,0.6458782338486272,0.641565086977749,0.6489031012038509,0.6264256447466734,0.6592511470704859,0.6650894054115293,0.663316672376169
0.6324972284187556,0.6082988290575005,0.6507411113838485,0.6423438271288575,0.6547845179876297,0.6358714094198696,0.6186042559619342,0.6628413900255444,0.6570878301283694,0.6696820031991195
0.6184442999835459,0.6111397335505642,0.6553790255363111,0.6444766634207921,0.6504557261812601,0.64406989509801,0.6207195591365074,0.6533357430130527,0.6538439336762631,0.6669986270220405
0.632239086983144,0.6025757498105075,0.6649847461878957,0.6454431427978,0.6414323747663375,0.6360391878660038,0.6180782624410954,0.6531237271631146,0.6496144062881851,0.6668572831220817
0.6413118008669452,0.5891569807432423,0.6516363793303428,0.6468870624475692,0.6487310069134431,0.6444950057589547,0.6298357012033113,0.6633619887410414,0.6632880799078568,0.6599751299473737
0.632944457781602,0.5829097961572802,0.6544427570692181,0.635610840321854,0.6483986869043797,0.6417031939945026,0.6312011264353554,0.6559384668502699,0.6534371653534811,0.6604520307396008
0.622442929702989,0.5866543305451181,0.6498873834384871,0.6444523867967534,0.6486479269111772,0.6436021654748643,0.6215805700690804,0.6461134473615355,0.6579569332689553,0.6589911174530045
0.6383597633838376,0.5943036250394496,0.6443024112082476,0.6452877724039522,0.6416746015261905,0.6330822950580887,0.6324311420533169,0.6486142093777901,0.6535990095137392,0.6603786613869506
0.6319243000914418,0.5971601744680048,0.6598159831897866,0.6463273513933433,0.626092785257076,0.6312388900727489,0.6303468590094599,0.6570052896066377,0.6622789815686475,0.6665114760996637
0.6338788380668254,0.6216450379929166,0.6580405527517553,0.6441602580874876,0.6460257817747291,0.6353972060303134,0.6365384771004,0.6611277301086784,0.6676616485985645,0.6710997580429803
0.6378326909019305,0.6010762636657163,0.6575512439072416,0.6439377223671326,0.6522058010341842,0.6518454280373428,0.6272594119122696,0.65901755199918,0.6562214243904545,0.6632098552303988
0.6254963895265249,0.5980708176097236,0.6584764530233839,0.6386286944301331,0.6518950602464886,0.6376214842727937,0.6223126451539812,0.6545220607077447,0.6563131360812673,0.6647651776104789
0.6292465884599718,0.609272321681453,0.6555249550208104,0.6593112991500485,0.6464171749022867,0.6543879997949973,0.6325670911479336,0.6549466318881549,0.6607692452937067,0.6713711167516798
0.6364953186576645,0.5925654187582776,0.6591648301850148,0.6509984435986588,0.6498703898016599,0.6425555732385286,0.6309977422739643,0.6463915495769124,0.662229619099769,0.6655263846442262
0.6379346527228931,0.5985061784008179,0.6493133761501051,0.6404548360383786,0.6425976527201958,0.6341515454768604,0.6160368680997068,0.6584001165277955,0.6484952539200004,0.6633166723761689
0.6316615730712897,0.6071224917526913,0.6530935162531998,0.6328659633638769,0.6331470327221917,0.6435687176817442,0.6201736048359036,0.6484593784644767,0.6589722356343077,0.670466407895837
0.6276877594564194,0.6109352704281048,0.6541991816080297,0.6519921667426435,0.6462515543782891,0.6405233500662213,0.6308644905820185,0.6538255913381005,0.6652140254149279,0.6659757719292092
0.6542846892726993,0.6087859799798774,0.6519142118054525,0.6383870071508144,0.6491296830282122,0.6491865982245697,0.6139377493411594,0.6585428091290896,0.6664294750584663,0.6687897023955633
0.6282107858343201,0.6043784240155154,0.6641151035667755,0.6406185683805063,0.6456961591683367,0.6410388237166433,0.6245142652140254,0.6513234806205104,0.6589770909591155,0.6603929576211066
0.6366679524286065,0.5773013565238032,0.6583653200333398,0.6450201900589921,0.6394535601669152,0.6433351226104383,0.6257885182357907,0.6485980249617643,0.6541239240735097,0.6715210923401858
0.6374377911509007,0.5815864504069033,0.6625171622244941,0.6471907899883202,0.648817323798914,0.6431241857215688,0.6172555546264502,0.6574767955935229,0.6559511446428233,0.6569259859681114
